"dt_partition","time_frame","dataset_name","X","N","rmse_flex_model","rmse_constraint_model","rmse_tailored_flex_lm","rmse_tailored_constr_lm"
"monthly","2015-4-","salesforce",35,1235,0.451025192905586,0.0445352987878264,0.0185865717296509,0.0258128807478037
"monthly","2015-4-","salesforce",36,1235,0.457067279866097,0.0445024171666747,0.0186011426377832,0.0259126245129546
"monthly","2015-4-","salesforce",37,1235,0.462935684667584,0.044385954575092,0.018511864104742,0.0259437759592053
"monthly","2015-4-","salesforce",38,1235,0.468694163328773,0.0442988820205492,0.0185060043960924,0.0260176739749566
"monthly","2015-4-","salesforce",39,1235,0.474361480350052,0.0442304635603987,0.0185082393766697,0.0261324463002135
"monthly","2015-4-","salesforce",40,1235,0.479949885017932,0.0441256235140495,0.0183363502704651,0.0262271254113621
"monthly","2015-4-","salesforce",41,1235,0.485313586124598,0.0439188309592764,0.0181770511741149,0.0262068128209462
"monthly","2015-4-","salesforce",42,1235,0.490494853053538,0.043640509305978,0.0180276442645546,0.0261339823984093
"monthly","2015-4-","salesforce",43,1235,0.495500648870654,0.0433435288233257,0.0180325684569888,0.0260372208680555
"monthly","2015-4-","salesforce",44,1235,0.500449235398401,0.0430617212034821,0.0179779148821831,0.0259637108256273
"monthly","2015-4-","salesforce",45,1235,0.505343583049466,0.0427652092092721,0.0177823451281439,0.0258983072896841
"monthly","2015-4-","salesforce",46,1235,0.510116772168723,0.0424282815220296,0.0175435606733572,0.02577586620248
"monthly","2015-4-","salesforce",47,1235,0.514777719517767,0.042096157938902,0.0173817293026381,0.025650652510174
"monthly","2015-4-","salesforce",48,1235,0.51933428154547,0.0417720391541857,0.0172841618589938,0.0255362213177026
"monthly","2015-4-","salesforce",49,1235,0.523738942229039,0.0414116616846554,0.0172541197753946,0.0253676326814436
"monthly","2015-4-","salesforce",50,1235,0.52803471483648,0.0410232181942725,0.0172085167197074,0.0252232491253598
"monthly","2015-5-","salesforce",2,1295,0.0840689260929986,0.0121811232418871,0.0180551439118012,0.00986170810555331
"monthly","2015-5-","salesforce",3,1295,0.105498818618642,0.0174655215581068,0.019467543325807,0.0130827692462356
"monthly","2015-5-","salesforce",4,1295,0.127904410705817,0.0222564916451626,0.0197512680102813,0.0161579914876709
"monthly","2015-5-","salesforce",5,1295,0.14755982193788,0.025205248571342,0.0201208768774208,0.0175815420082429
"monthly","2015-5-","salesforce",6,1295,0.166063465116769,0.0277858864905553,0.0202129618273704,0.018823985342345
"monthly","2015-5-","salesforce",7,1295,0.182931044319086,0.0298296373111736,0.0206559770078375,0.01961102293602
"monthly","2015-5-","salesforce",8,1295,0.198746928963,0.0314630082039891,0.0205655726457697,0.0201873628235286
"monthly","2015-5-","salesforce",9,1295,0.213445520188319,0.0326608064976339,0.0202764205697803,0.0204404842287681
"monthly","2015-5-","salesforce",10,1295,0.227488412987832,0.0338385149276959,0.0199189656175369,0.0207975645915177
"monthly","2015-5-","salesforce",11,1295,0.240543163958769,0.0347496568045141,0.0197886817192622,0.0210137894495365
"monthly","2015-5-","salesforce",12,1295,0.253051164230194,0.0355561462757384,0.0195211768128277,0.0211945921782008
"monthly","2015-5-","salesforce",13,1295,0.265063822702385,0.0362635274633535,0.0190779022853787,0.0213626507063304
"monthly","2015-5-","salesforce",14,1295,0.276304557201162,0.0367229932598059,0.0188343621914544,0.021328606395308
"monthly","2015-5-","salesforce",15,1295,0.287066520977486,0.0370889105091291,0.0185776607587649,0.0211949106125514
"monthly","2015-5-","salesforce",16,1295,0.297638730652905,0.0374972398627478,0.0181208451090229,0.0212010826411115
"monthly","2015-5-","salesforce",17,1295,0.3078040552457,0.0379361055596669,0.0179393753571051,0.0212843279175775
"monthly","2015-5-","salesforce",18,1295,0.317624244274757,0.0383093265545334,0.0177014280030887,0.021337143538257
"monthly","2015-5-","salesforce",19,1295,0.327008471868734,0.0385486061185017,0.017486988684061,0.0212454260317026
"monthly","2015-5-","salesforce",20,1295,0.336086014969788,0.0387845876588104,0.0173990966471838,0.0212354668938467
"monthly","2015-5-","salesforce",21,1295,0.344765112632198,0.0389707779202956,0.0175213939028134,0.0211922297400727
"monthly","2015-5-","salesforce",22,1295,0.353278375623933,0.0391699399869323,0.0175399514368704,0.0212047014640913
"monthly","2015-5-","salesforce",23,1295,0.361593437860783,0.0393539042974504,0.0174840684983993,0.0212199509185369
"monthly","2015-5-","salesforce",24,1295,0.369715884813431,0.0395751029170322,0.0174929752278827,0.0212855224260668
"monthly","2015-5-","salesforce",25,1295,0.377664341615238,0.0397426093135331,0.0173499495004439,0.0213623468459045
"monthly","2015-5-","salesforce",26,1295,0.385366303510852,0.0398899117395237,0.0172983341223634,0.0214196796188916
"monthly","2015-5-","salesforce",27,1295,0.392913993014591,0.0399953294750281,0.0170995108067169,0.0214466168966243
"monthly","2015-5-","salesforce",28,1295,0.400175431926655,0.0400294574250865,0.0169848753621882,0.0214441931387868
"monthly","2015-5-","salesforce",29,1295,0.407363768718693,0.0401015567981653,0.0168086499923645,0.0215059832532857
"monthly","2015-5-","salesforce",30,1295,0.414295829221841,0.040112675463711,0.0167190483408863,0.0215629239783767
"monthly","2015-5-","salesforce",31,1295,0.421059932469147,0.0401016931257382,0.0166461684100696,0.0216569777979075
"monthly","2015-5-","salesforce",32,1295,0.427702560783127,0.0401101570676971,0.016579171505892,0.0217757197197566
"monthly","2015-5-","salesforce",33,1295,0.43416912830947,0.0400904966593702,0.0165356265080645,0.0218765964563012
"monthly","2015-5-","salesforce",34,1295,0.440457769714859,0.0399987974605479,0.0163957159856595,0.0218715539128978
"monthly","2015-5-","salesforce",35,1295,0.446567601898223,0.0398793083225568,0.0162958695820155,0.0218257651249938
"monthly","2015-5-","salesforce",36,1295,0.452543241277309,0.0397110687739468,0.0161048717207324,0.0217582973560685
"monthly","2015-5-","salesforce",37,1295,0.458436686290186,0.0395344804667868,0.0158185672558649,0.0216957084886277
"monthly","2015-5-","salesforce",38,1295,0.464153252336102,0.039352206674102,0.0156507396538141,0.0216050890384008
"monthly","2015-5-","salesforce",39,1295,0.469700817151557,0.0391355317040315,0.0155284451053057,0.0214861157810645
"monthly","2015-5-","salesforce",40,1295,0.47513545074694,0.0389006301905012,0.0153760904249017,0.0213742834744102
"monthly","2015-5-","salesforce",41,1295,0.480470090465135,0.0386725847973736,0.0152314955594621,0.0212745517718844
"monthly","2015-5-","salesforce",42,1295,0.485732735638068,0.0384763000483471,0.0151226695310365,0.0212369010134947
"monthly","2015-5-","salesforce",43,1295,0.490835790108287,0.0382289291046472,0.0150353935863492,0.021193018042414
"monthly","2015-5-","salesforce",44,1295,0.495868108614018,0.0379714912736353,0.014856290245338,0.021134722268487
"monthly","2015-5-","salesforce",45,1295,0.500777192082864,0.0377251856378314,0.01477322311885,0.0210674018439188
"monthly","2015-5-","salesforce",46,1295,0.505569761876697,0.0374557399253328,0.0146849246624559,0.0209742660156269
"monthly","2015-5-","salesforce",47,1295,0.510270817215553,0.0371962877145186,0.0146358946444523,0.0209136870653224
"monthly","2015-5-","salesforce",48,1295,0.514861953335654,0.0369189663181115,0.0145861037236047,0.0208210929807846
"monthly","2015-5-","salesforce",49,1295,0.519372856138241,0.0366355446168074,0.0145010451189676,0.0207195134537812
"monthly","2015-5-","salesforce",50,1295,0.523812273910998,0.0363672203382696,0.0144264792594309,0.0206162550969513
"monthly","2015-6-","salesforce",2,1509,0.0884045209789715,0.0175648570716561,0.0198162831331547,0.0136239395651725
"monthly","2015-6-","salesforce",3,1509,0.108870795518444,0.0206676092346961,0.0191935966412228,0.0139412614113516
"monthly","2015-6-","salesforce",4,1509,0.130163160262673,0.023940659276493,0.0183559367015078,0.0148689420447071
"monthly","2015-6-","salesforce",5,1509,0.150286569989743,0.027083858733709,0.0180589855121515,0.0159273876905054
"monthly","2015-6-","salesforce",6,1509,0.168140065077088,0.0291066249656085,0.0178931000416143,0.0161310199553918
"monthly","2015-6-","salesforce",7,1509,0.184993750993178,0.0308992966720732,0.0175835530308277,0.0162789370123987
"monthly","2015-6-","salesforce",8,1509,0.20076606836613,0.0325042190238519,0.0174476079045152,0.0164699181956911
"monthly","2015-6-","salesforce",9,1509,0.21596264413383,0.0340819780572146,0.0170280218401662,0.0167888102919251
"monthly","2015-6-","salesforce",10,1509,0.230167046168052,0.0354816867761602,0.0169577441242337,0.0170686661042016
"monthly","2015-6-","salesforce",11,1509,0.243773459793389,0.036895663635689,0.0170519510797914,0.0174571468841165
"monthly","2015-6-","salesforce",12,1509,0.256698802002705,0.0382815045978068,0.0174998205782174,0.017992222835174
"monthly","2015-6-","salesforce",13,1509,0.269102481771045,0.0395597783915251,0.0178616357034922,0.0185697460211005
"monthly","2015-6-","salesforce",14,1509,0.281128450816667,0.040823407907801,0.018127891554382,0.0192226404539549
"monthly","2015-6-","salesforce",15,1509,0.292780961653633,0.0420235806498443,0.0182608689892738,0.0199106433473329
"monthly","2015-6-","salesforce",16,1509,0.30397948804391,0.0431191060593834,0.0183829294786435,0.0205751789285968
"monthly","2015-6-","salesforce",17,1509,0.314758180454516,0.0441040502268569,0.0184155868071055,0.0211526426352716
"monthly","2015-6-","salesforce",18,1509,0.324864046177807,0.0449135826803463,0.0188360773368721,0.0216129651017703
"monthly","2015-6-","salesforce",19,1509,0.334636731896583,0.0455790284145421,0.0189838478195153,0.0219346243796807
"monthly","2015-6-","salesforce",20,1509,0.343963852749673,0.0461904941688015,0.0193942192957338,0.022251644640924
"monthly","2015-6-","salesforce",21,1509,0.353089707302063,0.0467404340794637,0.0195510015928061,0.0225824292170513
"monthly","2015-6-","salesforce",22,1509,0.361948106560078,0.047265759835962,0.0197556688953486,0.0229807254518189
"monthly","2015-6-","salesforce",23,1509,0.37042384630845,0.0476471537941685,0.0199636912215428,0.0232871622590428
"monthly","2015-6-","salesforce",24,1509,0.378620787397366,0.048003511525517,0.0202675289245441,0.0236365440798825
"monthly","2015-6-","salesforce",25,1509,0.3866459998646,0.0483034741074776,0.0203631171318029,0.0239569079260613
"monthly","2015-6-","salesforce",26,1509,0.394446013522369,0.0485582259580942,0.0204201288903794,0.0242483722196293
"monthly","2015-6-","salesforce",27,1509,0.402112058923339,0.0487922729589256,0.020324570725596,0.0245468348776097
"monthly","2015-6-","salesforce",28,1509,0.409480390018487,0.0489833841825954,0.0204212789833928,0.0248335255496562
"monthly","2015-6-","salesforce",29,1509,0.416687121067912,0.0490959915618891,0.020313795562332,0.0250572964637032
"monthly","2015-6-","salesforce",30,1509,0.423777937870923,0.0491858969168936,0.0200668762794717,0.0253137551837681
"monthly","2015-6-","salesforce",31,1509,0.430642368933238,0.0491992664377927,0.0197939998025419,0.0255108685162898
"monthly","2015-6-","salesforce",32,1509,0.437306403872915,0.0491732568849233,0.0195599576222827,0.0256865025549581
"monthly","2015-6-","salesforce",33,1509,0.443657944235416,0.0490562352078221,0.0195055373842542,0.0257895563568598
"monthly","2015-6-","salesforce",34,1509,0.449844499765728,0.04892016724586,0.0194708348718723,0.0258732376377021
"monthly","2015-6-","salesforce",35,1509,0.455861573540883,0.048768496382081,0.0194853244038571,0.0259379487276001
"monthly","2015-6-","salesforce",36,1509,0.46177476256688,0.0485997012679741,0.0194104836856404,0.0259954245390848
"monthly","2015-6-","salesforce",37,1509,0.467585942157041,0.04836867475363,0.0191086768018482,0.0259999924914962
"monthly","2015-6-","salesforce",38,1509,0.473124730014248,0.0481144938116602,0.0191251904091026,0.0259660296844771
"monthly","2015-6-","salesforce",39,1509,0.478522468078491,0.0478315041321612,0.0191422926862388,0.025929765266947
"monthly","2015-6-","salesforce",40,1509,0.483892496459788,0.0475801594374353,0.0190545286430643,0.0259465120937385
"monthly","2015-6-","salesforce",41,1509,0.489108540315451,0.0472899719661528,0.0189772436179341,0.0259260885232576
"monthly","2015-6-","salesforce",42,1509,0.494226767146992,0.0469899385614395,0.018852976454631,0.0258937198264219
"monthly","2015-6-","salesforce",43,1509,0.499226580013274,0.0466709574789659,0.0187235144982663,0.0258549017835157
"monthly","2015-6-","salesforce",44,1509,0.504133760142166,0.0463220527153242,0.0185155582546353,0.025836600655803
"monthly","2015-6-","salesforce",45,1509,0.508877395093282,0.0459257270191134,0.0183589855621004,0.0258053591013558
"monthly","2015-6-","salesforce",46,1509,0.513586949809803,0.0455781895461363,0.0181898669198971,0.0258068041129073
"monthly","2015-6-","salesforce",47,1509,0.518146769394827,0.0451887775069546,0.018041298911238,0.0257533270119353
"monthly","2015-6-","salesforce",48,1509,0.522605360911345,0.0447858445501485,0.0178870388879217,0.0256963778215026
"monthly","2015-6-","salesforce",49,1509,0.527010163738542,0.0443880859311704,0.0176616108901665,0.0256211259293992
"monthly","2015-6-","salesforce",50,1509,0.531298201820908,0.0439606452437281,0.0174293800725079,0.0255051296313226
"monthly","2015-7-","salesforce",2,1550,0.0841354122917883,0.0140067049264322,0.0184450404197876,0.0116633577675084
"monthly","2015-7-","salesforce",3,1550,0.108212915589848,0.019800724253764,0.0204982034673223,0.0139519212838463
"monthly","2015-7-","salesforce",4,1550,0.131860313127416,0.0253031598230232,0.0213481371163412,0.0169207359409889
"monthly","2015-7-","salesforce",5,1550,0.152673136698207,0.0295020859978421,0.022397645602999,0.0193596780414604
"monthly","2015-7-","salesforce",6,1550,0.171547964360688,0.0323962726722769,0.0225724291232117,0.0206752972193943
"monthly","2015-7-","salesforce",7,1550,0.189545741293064,0.0351440952619027,0.0224862923905418,0.0220618790440077
"monthly","2015-7-","salesforce",8,1550,0.206522437914794,0.0376267621459996,0.0219807805944355,0.0233841275249223
"monthly","2015-7-","salesforce",9,1550,0.221868451851076,0.0394624203434205,0.0219311900164567,0.024119075307086
"monthly","2015-7-","salesforce",10,1550,0.235988473821394,0.0408943576215263,0.0222822523631825,0.0244493506199824
"monthly","2015-7-","salesforce",11,1550,0.249559361614449,0.0421694125596978,0.0220542758643053,0.0248236308806987
"monthly","2015-7-","salesforce",12,1550,0.262295901461397,0.0431749264595507,0.0218999205228728,0.0249722489163985
"monthly","2015-7-","salesforce",13,1550,0.27449132836466,0.0441574382318336,0.0218344645033042,0.0251645518240765
"monthly","2015-7-","salesforce",14,1550,0.286073171624936,0.0449886932753022,0.0218475807877302,0.0252751334303224
"monthly","2015-7-","salesforce",15,1550,0.297442030761123,0.0459356481799495,0.0217806084030171,0.025614868038254
"monthly","2015-7-","salesforce",16,1550,0.308367022893578,0.046849968082942,0.0218689991919969,0.0259977992963734
"monthly","2015-7-","salesforce",17,1550,0.31876378475045,0.0476245727455959,0.0220600510248269,0.0262641740059777
"monthly","2015-7-","salesforce",18,1550,0.328885139681782,0.0484157889238374,0.0222117161715596,0.0266340674905024
"monthly","2015-7-","salesforce",19,1550,0.338549148531561,0.04906786793997,0.0224195448090231,0.0269531497884232
"monthly","2015-7-","salesforce",20,1550,0.347817580502864,0.049594505288132,0.0225908969757119,0.0271682798165326
"monthly","2015-7-","salesforce",21,1550,0.35680384931073,0.0500551849720485,0.0226730141521142,0.0273884918857688
"monthly","2015-7-","salesforce",22,1550,0.365465114892486,0.0504769204206473,0.0228725484698193,0.0275864218651931
"monthly","2015-7-","salesforce",23,1550,0.374036270472354,0.0509314569949046,0.0228985355075436,0.0279448727685098
