"","b","X","N"
"b3854",-0.673811265370542,34,505
"b3855",-0.671214717120505,35,505
"b3856",-0.668617957304642,36,505
"b3857",-0.665981318699812,37,505
"b3858",-0.66356786791139,38,505
"b3859",-0.661227709800551,39,505
"b3860",-0.658862102387832,40,505
"b3861",-0.656531044257421,41,505
"b3862",-0.65434106684693,42,505
"b3863",-0.652164951465956,43,505
"b3864",-0.649992820004953,44,505
"b3865",-0.647671634042134,45,505
"b3866",-0.64536777845173,46,505
"b3867",-0.643061764719461,47,505
"b3868",-0.640780119012231,48,505
"b3869",-0.638507289651566,49,505
"b3870",-0.636242824127662,50,505
"b3871",-0.827016766978321,2,467
"b3872",-0.809859737012867,3,467
"b3873",-0.795927474422707,4,467
"b3874",-0.785360223984292,5,467
"b3875",-0.777356344981013,6,467
"b3876",-0.769816237884824,7,467
"b3877",-0.763107351759299,8,467
"b3878",-0.757175774271858,9,467
"b3879",-0.75183833494756,10,467
"b3880",-0.746490634016568,11,467
"b3881",-0.741426593641329,12,467
"b3882",-0.73658613705591,13,467
"b3883",-0.731809613801614,14,467
"b3884",-0.727431849087144,15,467
"b3885",-0.723403979663868,16,467
"b3886",-0.719570807371093,17,467
"b3887",-0.715747934470823,18,467
"b3888",-0.712063429212754,19,467
"b3889",-0.708577267046365,20,467
"b3890",-0.705160418324228,21,467
"b3891",-0.701846917809412,22,467
"b3892",-0.698734649586744,23,467
"b3893",-0.695883640780846,24,467
"b3894",-0.692943383987967,25,467
"b3895",-0.690085585517671,26,467
"b3896",-0.687144161083198,27,467
"b3897",-0.684242681093416,28,467
"b3898",-0.681200347537555,29,467
"b3899",-0.678429936809975,30,467
"b3900",-0.675759618444764,31,467
"b3901",-0.673187520432909,32,467
"b3902",-0.670770930272597,33,467
"b3903",-0.668614205193858,34,467
"b3904",-0.666381762830439,35,467
"b3905",-0.664328328401799,36,467
"b3906",-0.662326806197453,37,467
"b3907",-0.660239025938438,38,467
"b3908",-0.658029764947229,39,467
"b3909",-0.655694333979636,40,467
"b3910",-0.653319824655585,41,467
"b3911",-0.650911250313604,42,467
"b3912",-0.648448767694056,43,467
"b3913",-0.645981555707799,44,467
"b3914",-0.643583788054211,45,467
"b3915",-0.641192238464109,46,467
"b3916",-0.638680907072914,47,467
"b3917",-0.636341909557309,48,467
"b3918",-0.633859646371446,49,467
"b3919",-0.631301835016218,50,467
"b3920",-0.844409263888526,2,508
"b3921",-0.830714447486134,3,508
"b3922",-0.818094197363076,4,508
"b3923",-0.80732019589458,5,508
"b3924",-0.797859460063074,6,508
"b3925",-0.789221567633017,7,508
"b3926",-0.782192334936787,8,508
"b3927",-0.775853137197032,9,508
"b3928",-0.770223785116313,10,508
"b3929",-0.764833566749588,11,508
"b3930",-0.759608341992969,12,508
"b3931",-0.754643259852878,13,508
"b3932",-0.74991369543103,14,508
"b3933",-0.745231132513974,15,508
"b3934",-0.740790236418184,16,508
"b3935",-0.73658983797375,17,508
"b3936",-0.732590892548606,18,508
"b3937",-0.728599732552886,19,508
"b3938",-0.724853940675932,20,508
"b3939",-0.721255331814484,21,508
"b3940",-0.717773400258749,22,508
"b3941",-0.714608341544601,23,508
"b3942",-0.711407908031965,24,508
"b3943",-0.708319528726446,25,508
"b3944",-0.705035383331502,26,508
"b3945",-0.701894258113086,27,508
"b3946",-0.698742686511604,28,508
"b3947",-0.695728001875573,29,508
"b3948",-0.692722327963697,30,508
"b3949",-0.689767928207947,31,508
"b3950",-0.686865240350349,32,508
"b3951",-0.68399537764473,33,508
"b3952",-0.681073393677847,34,508
"b3953",-0.678172469532431,35,508
"b3954",-0.675480289772935,36,508
"b3955",-0.6728304477692,37,508
"b3956",-0.670220589547215,38,508
"b3957",-0.667705554495189,39,508
"b3958",-0.665274809146366,40,508
"b3959",-0.662840244333172,41,508
"b3960",-0.660417578788659,42,508
"b3961",-0.657975510685961,43,508
"b3962",-0.655536018502138,44,508
"b3963",-0.653039370932841,45,508
"b3964",-0.650692423899361,46,508
"b3965",-0.648344805864913,47,508
"b3966",-0.64601860662983,48,508
"b3967",-0.643628604373025,49,508
"b3968",-0.641134454713662,50,508
"b3969",-0.832895921031972,2,574
"b3970",-0.815112555386018,3,574
"b3971",-0.802302356291411,4,574
"b3972",-0.791855821811939,5,574
"b3973",-0.783929994914458,6,574
"b3974",-0.77676262549119,7,574
"b3975",-0.770032291463953,8,574
"b3976",-0.763819089295627,9,574
"b3977",-0.758399148151394,10,574
"b3978",-0.752925239355366,11,574
"b3979",-0.747813562203623,12,574
"b3980",-0.743288150099816,13,574
"b3981",-0.738943772931601,14,574
"b3982",-0.734692312534423,15,574
"b3983",-0.730649741797472,16,574
"b3984",-0.726767740091078,17,574
"b3985",-0.723015267244154,18,574
"b3986",-0.719409609137273,19,574
"b3987",-0.715801153098563,20,574
"b3988",-0.712342909342807,21,574
"b3989",-0.708899158505977,22,574
"b3990",-0.705573173541293,23,574
"b3991",-0.702361322545594,24,574
"b3992",-0.699249417853472,25,574
"b3993",-0.696207838474334,26,574
"b3994",-0.693133203162621,27,574
"b3995",-0.690462473752432,28,574
"b3996",-0.687855302972092,29,574
"b3997",-0.685398931305325,30,574
"b3998",-0.682905839968443,31,574
"b3999",-0.68044462451231,32,574
"b4000",-0.677886526455639,33,574
"b4001",-0.675344121968423,34,574
"b4002",-0.672745552738652,35,574
"b4003",-0.670022300686823,36,574
"b4004",-0.66718660584309,37,574
"b4005",-0.664513728912688,38,574
"b4006",-0.661700055483309,39,574
"b4007",-0.658978247821678,40,574
"b4008",-0.65625970288866,41,574
"b4009",-0.653610776727485,42,574
"b4010",-0.650910466628559,43,574
"b4011",-0.648306820783881,44,574
"b4012",-0.645643240730849,45,574
"b4013",-0.642940113471006,46,574
"b4014",-0.640208556315705,47,574
"b4015",-0.637648797583947,48,574
"b4016",-0.635183780079428,49,574
"b4017",-0.63278066554856,50,574
"b4018",-0.821708879585905,2,543
"b4019",-0.801877184631801,3,543
"b4020",-0.788458173922066,4,543
"b4021",-0.778439932525813,5,543
"b4022",-0.770147612437324,6,543
"b4023",-0.762632589212802,7,543
"b4024",-0.756462528639999,8,543
"b4025",-0.750983060004485,9,543
"b4026",-0.745731977748634,10,543
"b4027",-0.741408159209292,11,543
"b4028",-0.737422261857427,12,543
"b4029",-0.733641523837786,13,543
"b4030",-0.729890093770916,14,543
"b4031",-0.726365331359546,15,543
"b4032",-0.722865665854352,16,543
"b4033",-0.719431182681284,17,543
"b4034",-0.716237325446777,18,543
"b4035",-0.713237787385364,19,543
"b4036",-0.71024940701251,20,543
"b4037",-0.707158499920827,21,543
"b4038",-0.704053888349045,22,543
"b4039",-0.700951020197718,23,543
"b4040",-0.697963990862687,24,543
"b4041",-0.695035750173525,25,543
"b4042",-0.691989025287436,26,543
"b4043",-0.689027559543822,27,543
"b4044",-0.686155470352317,28,543
"b4045",-0.683483358672779,29,543
"b4046",-0.680852208749438,30,543
"b4047",-0.678438091994177,31,543
"b4048",-0.676008105839439,32,543
"b4049",-0.6735752201833,33,543
"b4050",-0.671205089753733,34,543
"b4051",-0.668870626976227,35,543
"b4052",-0.666529975749375,36,543
"b4053",-0.664226727183955,37,543
"b4054",-0.661749887558697,38,543
"b4055",-0.659357799271579,39,543
"b4056",-0.657100716562047,40,543
"b4057",-0.654856101943903,41,543
"b4058",-0.652687878202932,42,543
"b4059",-0.650532195237384,43,543
"b4060",-0.648373325947306,44,543
"b4061",-0.646174860453709,45,543
"b4062",-0.643902546954091,46,543
"b4063",-0.641759919592345,47,543
"b4064",-0.63951434235012,48,543
"b4065",-0.637435959165413,49,543
"b4066",-0.635239398701317,50,543
"b4067",-0.830923218097155,2,525
"b4068",-0.811796102535961,3,525
"b4069",-0.797710176665502,4,525
"b4070",-0.786951936466827,5,525
"b4071",-0.778377176445773,6,525
"b4072",-0.771544540730315,7,525
"b4073",-0.765292313560889,8,525
"b4074",-0.75983411793779,9,525
"b4075",-0.754545627505309,10,525
"b4076",-0.749678485817218,11,525
"b4077",-0.744896968581858,12,525
"b4078",-0.740282185921524,13,525
"b4079",-0.735782265697791,14,525
"b4080",-0.731746923638057,15,525
"b4081",-0.727937151981046,16,525
"b4082",-0.724406204807146,17,525
"b4083",-0.720783335935769,18,525
"b4084",-0.717215767278795,19,525
"b4085",-0.713713695204019,20,525
"b4086",-0.710425508665036,21,525
"b4087",-0.707117828856242,22,525
"b4088",-0.703767404686559,23,525
"b4089",-0.700643376066006,24,525
"b4090",-0.697555742076413,25,525
"b4091",-0.694649919543966,26,525
"b4092",-0.691716506376288,27,525
"b4093",-0.688773808985058,28,525
"b4094",-0.685870642410203,29,525
"b4095",-0.682909014872808,30,525
"b4096",-0.679793861330156,31,525
"b4097",-0.676682026181245,32,525
"b4098",-0.673485025223087,33,525
"b4099",-0.670345436857974,34,525
"b4100",-0.667202064231322,35,525
"b4101",-0.664183249321883,36,525
"b4102",-0.661155410319149,37,525
"b4103",-0.658069109916245,38,525
"b4104",-0.65500531067739,39,525
"b4105",-0.651985064640601,40,525
"b4106",-0.649251978563086,41,525
"b4107",-0.646746069312615,42,525
"b4108",-0.644173773197691,43,525
"b4109",-0.641706819260796,44,525
"b4110",-0.639185700040034,45,525
"b4111",-0.636755628338488,46,525
"b4112",-0.6343398488727,47,525
"b4113",-0.631840985405735,48,525
"b4114",-0.629291465511061,49,525
"b4115",-0.626774585452639,50,525
"b4116",-0.802144421905718,2,914
"b4117",-0.786938476706659,3,914
"b4118",-0.772713998688012,4,914
"b4119",-0.761136251128788,5,914
"b4120",-0.750997050857855,6,914
"b4121",-0.742838803551531,7,914
"b4122",-0.735621513818769,8,914
"b4123",-0.729498139653906,9,914
"b4124",-0.724188041906193,10,914
"b4125",-0.719398200241254,11,914
"b4126",-0.715090500519672,12,914
"b4127",-0.711594959818519,13,914
"b4128",-0.708178628022738,14,914
"b4129",-0.704737859335887,15,914
"b4130",-0.701519116634177,16,914
"b4131",-0.698548057763266,17,914
"b4132",-0.695626544702421,18,914
"b4133",-0.692881304152108,19,914
"b4134",-0.690270701478309,20,914
"b4135",-0.687877449959003,21,914
"b4136",-0.685509287997656,22,914
"b4137",-0.683173470899675,23,914
"b4138",-0.6807406286977,24,914
"b4139",-0.678336795172063,25,914
"b4140",-0.675929377367786,26,914
"b4141",-0.673667078565288,27,914
"b4142",-0.671465748727506,28,914
"b4143",-0.669376252584415,29,914
"b4144",-0.667124947078458,30,914
"b4145",-0.664956516106084,31,914
"b4146",-0.662775469972681,32,914
"b4147",-0.660575450255237,33,914
"b4148",-0.658446105207093,34,914
"b4149",-0.656295057226843,35,914
"b4150",-0.654164110158322,36,914
"b4151",-0.652072235324055,37,914
"b4152",-0.649933417379627,38,914
"b4153",-0.647850013764694,39,914
"b4154",-0.645866408765455,40,914
"b4155",-0.644009044924123,41,914
"b4156",-0.642272511045898,42,914
"b4157",-0.640481864391426,43,914
"b4158",-0.638674965716953,44,914
"b4159",-0.636802771009203,45,914
"b4160",-0.635015322586154,46,914
"b4161",-0.633129489754905,47,914
"b4162",-0.631167138261621,48,914
"b4163",-0.629153056627959,49,914
"b4164",-0.627119997491994,50,914
"b4165",-0.778688864508552,2,771
"b4166",-0.767504657277574,3,771
"b4167",-0.757247860903344,4,771
"b4168",-0.749744097785411,5,771
"b4169",-0.74292365992865,6,771
"b4170",-0.736277935293809,7,771
"b4171",-0.730696443443866,8,771
"b4172",-0.725752196045219,9,771
"b4173",-0.721226779589527,10,771
"b4174",-0.717172173252048,11,771
"b4175",-0.713282351627314,12,771
"b4176",-0.709573076200785,13,771
"b4177",-0.705957886260496,14,771
"b4178",-0.702420048355499,15,771
"b4179",-0.698837811467493,16,771
"b4180",-0.695623665290431,17,771
"b4181",-0.692588034567315,18,771
"b4182",-0.689617938272539,19,771
"b4183",-0.68656860362601,20,771
"b4184",-0.683596871992742,21,771
"b4185",-0.680734508346108,22,771
"b4186",-0.677798413697442,23,771
"b4187",-0.675039363289279,24,771
"b4188",-0.67226239978897,25,771
"b4189",-0.669520129788966,26,771
"b4190",-0.666802141178318,27,771
"b4191",-0.664015066685733,28,771
"b4192",-0.661197734957693,29,771
"b4193",-0.658509706841651,30,771
"b4194",-0.655736420586998,31,771
"b4195",-0.652972694118795,32,771
"b4196",-0.650294498509083,33,771
"b4197",-0.647704741136061,34,771
"b4198",-0.645107333827381,35,771
"b4199",-0.642473740755296,36,771
"b4200",-0.639925446760145,37,771
"b4201",-0.6373196215452,38,771
"b4202",-0.634701263811615,39,771
"b4203",-0.632228939756224,40,771
"b4204",-0.629790680447636,41,771
"b4205",-0.627249124646004,42,771
"b4206",-0.624640894547677,43,771
"b4207",-0.622137357687322,44,771
"b4208",-0.619634419832286,45,771
"b4209",-0.617209606195816,46,771
"b4210",-0.614891136773116,47,771
"b4211",-0.612579068621135,48,771
"b4212",-0.610367271184223,49,771
"b4213",-0.608218966332671,50,771
"b4214",-0.79148962324029,2,827
"b4215",-0.779564111531546,3,827
"b4216",-0.770167564761736,4,827
"b4217",-0.761673194034493,5,827
"b4218",-0.754430067545989,6,827
"b4219",-0.747927692194548,7,827
"b4220",-0.742237375452501,8,827
"b4221",-0.737182821800033,9,827
"b4222",-0.732646835950399,10,827
"b4223",-0.728709749360218,11,827
"b4224",-0.724711332125488,12,827
"b4225",-0.720883244347283,13,827
"b4226",-0.717151029576399,14,827
"b4227",-0.713505764170376,15,827
"b4228",-0.7100777947061,16,827
"b4229",-0.706674841209147,17,827
"b4230",-0.703202696328909,18,827
"b4231",-0.699837787260582,19,827
"b4232",-0.696692208560744,20,827
"b4233",-0.693709503954438,21,827
"b4234",-0.690850367473271,22,827
"b4235",-0.688066688949412,23,827
"b4236",-0.685328487322054,24,827
"b4237",-0.68264116224217,25,827
"b4238",-0.679866629331912,26,827
"b4239",-0.677262046700019,27,827
"b4240",-0.674731798555925,28,827
"b4241",-0.67210787723174,29,827
"b4242",-0.669605136530222,30,827
"b4243",-0.667222885077695,31,827
"b4244",-0.664773462917124,32,827
"b4245",-0.662438929314288,33,827
"b4246",-0.660197399154679,34,827
"b4247",-0.657890882849692,35,827
"b4248",-0.655693504448504,36,827
"b4249",-0.653517981307125,37,827
"b4250",-0.651417399162745,38,827
"b4251",-0.649315474808554,39,827
"b4252",-0.647231676700623,40,827
"b4253",-0.645109129548378,41,827
"b4254",-0.642909828048209,42,827
"b4255",-0.640657392998425,43,827
"b4256",-0.638478829347133,44,827
"b4257",-0.636232939595941,45,827
"b4258",-0.63410336241667,46,827
"b4259",-0.631927542019847,47,827
"b4260",-0.629771480605635,48,827
"b4261",-0.627639548353365,49,827
"b4262",-0.62540070412979,50,827
"b4263",-0.797817253363455,2,728
"b4264",-0.78164508357166,3,728
"b4265",-0.769933167976922,4,728
"b4266",-0.760473183541577,5,728
"b4267",-0.752586605561488,6,728
"b4268",-0.745492099163181,7,728
"b4269",-0.739060250174943,8,728
"b4270",-0.73310024353032,9,728
"b4271",-0.727520708133569,10,728
"b4272",-0.72245801092832,11,728
"b4273",-0.717861642819815,12,728
"b4274",-0.713428124905058,13,728
"b4275",-0.709336553387015,14,728
"b4276",-0.705719418704055,15,728
"b4277",-0.702252556714365,16,728
"b4278",-0.698838194328008,17,728
"b4279",-0.695514636650804,18,728
"b4280",-0.692245073857971,19,728
"b4281",-0.689226047176954,20,728
"b4282",-0.686215521000308,21,728
"b4283",-0.683335856662563,22,728
"b4284",-0.680549978801255,23,728
"b4285",-0.677733954693132,24,728
"b4286",-0.675037413271037,25,728
"b4287",-0.672360187487643,26,728
"b4288",-0.669761112908878,27,728
"b4289",-0.66723980022237,28,728
"b4290",-0.664811240118986,29,728
"b4291",-0.662396677302713,30,728
"b4292",-0.660035990890892,31,728
"b4293",-0.657614978681245,32,728
"b4294",-0.655327107157642,33,728
"b4295",-0.65335285379772,34,728
"b4296",-0.651383959993347,35,728
"b4297",-0.649345647540864,36,728
"b4298",-0.647274953430036,37,728
"b4299",-0.645193369242603,38,728
"b4300",-0.643293507293059,39,728
"b4301",-0.641349492412188,40,728
"b4302",-0.639344686781772,41,728
"b4303",-0.637362122369911,42,728
"b4304",-0.635322853014953,43,728
"b4305",-0.633170401631468,44,728
"b4306",-0.630921956041696,45,728
"b4307",-0.628673185432579,46,728
"b4308",-0.626356329434785,47,728
"b4309",-0.624130766227676,48,728
"b4310",-0.621937912241995,49,728
"b4311",-0.61976074229781,50,728
"b4312",-0.796953277908225,2,617
"b4313",-0.778815347510218,3,617
"b4314",-0.762867395989705,4,617
"b4315",-0.750140241082024,5,617
"b4316",-0.739888519171153,6,617
"b4317",-0.731404110663218,7,617
"b4318",-0.724239771328517,8,617
"b4319",-0.717818428157669,9,617
"b4320",-0.711921301023427,10,617
"b4321",-0.706516714943652,11,617
"b4322",-0.701719542066949,12,617
"b4323",-0.697388110925917,13,617
"b4324",-0.693243720748643,14,617
"b4325",-0.689418330383172,15,617
"b4326",-0.685710727717296,16,617
"b4327",-0.682136772727872,17,617
"b4328",-0.678761867522102,18,617
"b4329",-0.675491596581674,19,617
"b4330",-0.672286249369462,20,617
"b4331",-0.669213016878488,21,617
"b4332",-0.666450653457804,22,617
"b4333",-0.663778125478109,23,617
"b4334",-0.661046828732578,24,617
"b4335",-0.65826107136842,25,617
"b4336",-0.655419316466627,26,617
"b4337",-0.652710907404325,27,617
"b4338",-0.650246397893769,28,617
"b4339",-0.647722843422935,29,617
"b4340",-0.645345308142425,30,617
"b4341",-0.642884612714932,31,617
"b4342",-0.640524046258364,32,617
"b4343",-0.638184690392287,33,617
"b4344",-0.635723464449861,34,617
"b4345",-0.633161859264531,35,617
"b4346",-0.630626733676472,36,617
"b4347",-0.628274319252278,37,617
"b4348",-0.626012049711416,38,617
"b4349",-0.623840813097011,39,617
"b4350",-0.621636929229003,40,617
"b4351",-0.61967138436511,41,617
"b4352",-0.617669173629849,42,617
"b4353",-0.615643602258472,43,617
"b4354",-0.613523807105378,44,617
"b4355",-0.611525727364314,45,617
"b4356",-0.609577727508616,46,617
"b4357",-0.60748788961026,47,617
"b4358",-0.605279903294015,48,617
"b4359",-0.603175311683625,49,617
"b4360",-0.600956968228984,50,617
"b4361",-0.787900447153785,2,968
"b4362",-0.766783766260828,3,968
"b4363",-0.752343400792234,4,968
"b4364",-0.743268532237444,5,968
"b4365",-0.736255298392936,6,968
"b4366",-0.730156478449034,7,968
"b4367",-0.725147141790461,8,968
"b4368",-0.720396915036145,9,968
"b4369",-0.716080285714935,10,968
"b4370",-0.712072402014044,11,968
"b4371",-0.708536951984603,12,968
"b4372",-0.705167415922131,13,968
"b4373",-0.701957844038954,14,968
"b4374",-0.698860470228454,15,968
"b4375",-0.695912549352001,16,968
"b4376",-0.692929727222418,17,968
"b4377",-0.69009224941918,18,968
"b4378",-0.687375685559896,19,968
"b4379",-0.684790381410793,20,968
"b4380",-0.682350405037724,21,968
"b4381",-0.679834423873209,22,968
"b4382",-0.677375779067698,23,968
"b4383",-0.674989838251438,24,968
"b4384",-0.672736834636478,25,968
"b4385",-0.670498713685358,26,968
"b4386",-0.66834927062339,27,968
"b4387",-0.666176741258921,28,968
"b4388",-0.664013970683006,29,968
"b4389",-0.66186486020643,30,968
"b4390",-0.659688078025471,31,968
"b4391",-0.657549433373919,32,968
"b4392",-0.655376365604443,33,968
"b4393",-0.653397624604681,34,968
"b4394",-0.651431559137997,35,968
"b4395",-0.649552866120066,36,968
"b4396",-0.647651217579928,37,968
"b4397",-0.645700614299655,38,968
"b4398",-0.643651550283078,39,968
"b4399",-0.64160580210211,40,968
"b4400",-0.639586305840376,41,968
"b4401",-0.637578594902424,42,968
"b4402",-0.635581048636418,43,968
"b4403",-0.63348766824003,44,968
"b4404",-0.631337439302932,45,968
"b4405",-0.629239207151915,46,968
"b4406",-0.62718077868789,47,968
"b4407",-0.625155919705645,48,968
"b4408",-0.623229577299543,49,968
"b4409",-0.621280251588203,50,968
"b4410",-0.827697268043584,2,1041
"b4411",-0.816062775477042,3,1041
"b4412",-0.806632495576338,4,1041
"b4413",-0.799056705584109,5,1041
"b4414",-0.791682982217631,6,1041
"b4415",-0.78473476097388,7,1041
"b4416",-0.778453029699866,8,1041
"b4417",-0.772458849360704,9,1041
"b4418",-0.766991607485711,10,1041
"b4419",-0.761669172854351,11,1041
"b4420",-0.756467249149562,12,1041
"b4421",-0.751552110737726,13,1041
"b4422",-0.747016057695137,14,1041
"b4423",-0.742573968292926,15,1041
"b4424",-0.738340353033141,16,1041
"b4425",-0.734502572580373,17,1041
"b4426",-0.730906722197819,18,1041
"b4427",-0.727636678605022,19,1041
"b4428",-0.724536831409103,20,1041
"b4429",-0.72140633419276,21,1041
"b4430",-0.718332303419139,22,1041
"b4431",-0.715339482537428,23,1041
"b4432",-0.712283463401568,24,1041
"b4433",-0.709281912175899,25,1041
"b4434",-0.706379743785893,26,1041
"b4435",-0.703646757569731,27,1041
"b4436",-0.700956046653103,28,1041
"b4437",-0.698423187557014,29,1041
"b4438",-0.695868749190696,30,1041
"b4439",-0.69338888956552,31,1041
"b4440",-0.690895791070743,32,1041
"b4441",-0.68841885187698,33,1041
"b4442",-0.685928774540326,34,1041
"b4443",-0.683507258460398,35,1041
"b4444",-0.681187689315172,36,1041
"b4445",-0.678983084471669,37,1041
"b4446",-0.676703541646793,38,1041
"b4447",-0.674461967564922,39,1041
"b4448",-0.67219050263047,40,1041
"b4449",-0.669907662201756,41,1041
"b4450",-0.667650117008591,42,1041
"b4451",-0.665388777169148,43,1041
"b4452",-0.663168175957887,44,1041
"b4453",-0.660925714165404,45,1041
"b4454",-0.658616391873248,46,1041
"b4455",-0.656422262749586,47,1041
"b4456",-0.654287582210859,48,1041
"b4457",-0.652069706453436,49,1041
"b4458",-0.649812714349456,50,1041
"b4459",-0.823638069299023,2,982
"b4460",-0.805312258227454,3,982
"b4461",-0.792647295053576,4,982
"b4462",-0.782338194047064,5,982
"b4463",-0.773300502947041,6,982
"b4464",-0.76604492652944,7,982
"b4465",-0.759456151970721,8,982
"b4466",-0.752926392665362,9,982
"b4467",-0.747012492276437,10,982
"b4468",-0.741674702062747,11,982
"b4469",-0.736867372071431,12,982
"b4470",-0.73212405480973,13,982
"b4471",-0.727718857694871,14,982
"b4472",-0.723544093468147,15,982
"b4473",-0.719558266520286,16,982
"b4474",-0.715777348704908,17,982
"b4475",-0.712172816932282,18,982
"b4476",-0.708645584819139,19,982
"b4477",-0.705304405013303,20,982
"b4478",-0.702226813225014,21,982
"b4479",-0.699259397695142,22,982
"b4480",-0.696339023058825,23,982
"b4481",-0.693449380528495,24,982
"b4482",-0.690634885154734,25,982
"b4483",-0.6878408208263,26,982
"b4484",-0.685134585111056,27,982
"b4485",-0.682401238298682,28,982
"b4486",-0.679747609836495,29,982
"b4487",-0.677047193531705,30,982
"b4488",-0.67434594948756,31,982
"b4489",-0.671826318875687,32,982
"b4490",-0.669374069287552,33,982
"b4491",-0.666968674864606,34,982
"b4492",-0.664586895837427,35,982
"b4493",-0.662245802962307,36,982
"b4494",-0.659831014065555,37,982
"b4495",-0.657331683774109,38,982
"b4496",-0.654877770136425,39,982
"b4497",-0.652354826717077,40,982
"b4498",-0.64993846974801,41,982
"b4499",-0.647521256559826,42,982
"b4500",-0.645175487553309,43,982
"b4501",-0.642787907414096,44,982
"b4502",-0.640415979117222,45,982
"b4503",-0.638058489548216,46,982
"b4504",-0.635704832211103,47,982
"b4505",-0.633365524766958,48,982
"b4506",-0.631063065981673,49,982
"b4507",-0.628692414230126,50,982
"b4508",-0.805678454145592,2,943
"b4509",-0.789160407754449,3,943
"b4510",-0.777662086299711,4,943
"b4511",-0.769233188230312,5,943
"b4512",-0.762818069862598,6,943
"b4513",-0.757203739590753,7,943
"b4514",-0.752086442547878,8,943
"b4515",-0.747222935968994,9,943
"b4516",-0.742587655869372,10,943
"b4517",-0.73823741634035,11,943
"b4518",-0.734130814132822,12,943
"b4519",-0.730489087010334,13,943
"b4520",-0.726928484093026,14,943
"b4521",-0.723762105730975,15,943
"b4522",-0.720837352809635,16,943
"b4523",-0.718101416358264,17,943
"b4524",-0.715401677190079,18,943
"b4525",-0.712690354994767,19,943
"b4526",-0.71005591749441,20,943
"b4527",-0.707421139448978,21,943
"b4528",-0.704781944820704,22,943
"b4529",-0.702266198361316,23,943
"b4530",-0.699908563359051,24,943
"b4531",-0.697448445673996,25,943
"b4532",-0.695045765815944,26,943
"b4533",-0.692678792934397,27,943
"b4534",-0.690378867472609,28,943
"b4535",-0.68816091125428,29,943
"b4536",-0.685912250412734,30,943
"b4537",-0.683696557366485,31,943
"b4538",-0.681419616742522,32,943
"b4539",-0.679175898253335,33,943
"b4540",-0.676938552169082,34,943
"b4541",-0.674683307720441,35,943
"b4542",-0.672423669719939,36,943
"b4543",-0.670191306057449,37,943
"b4544",-0.667996379151113,38,943
"b4545",-0.665744358606361,39,943
"b4546",-0.663467912187912,40,943
"b4547",-0.661172335386412,41,943
"b4548",-0.658842314457225,42,943
"b4549",-0.656561317394449,43,943
"b4550",-0.654318795659162,44,943
"b4551",-0.65206501382406,45,943
"b4552",-0.649950865331762,46,943
"b4553",-0.647863890962807,47,943
"b4554",-0.645744435692279,48,943
"b4555",-0.643615580878553,49,943
"b4556",-0.64151445394028,50,943
"b4557",-0.802121541319542,2,981
"b4558",-0.781236594505144,3,981
"b4559",-0.764303497241176,4,981
"b4560",-0.751700583073362,5,981
"b4561",-0.742762530922375,6,981
"b4562",-0.735536312003116,7,981
"b4563",-0.729493873410438,8,981
"b4564",-0.724478431830103,9,981
"b4565",-0.719979908421175,10,981
"b4566",-0.7157848638115,11,981
"b4567",-0.711814685564079,12,981
"b4568",-0.70814607470472,13,981
"b4569",-0.704855435155062,14,981
"b4570",-0.701768799078659,15,981
"b4571",-0.698797603937801,16,981
"b4572",-0.695966742593352,17,981
"b4573",-0.693181515167328,18,981
"b4574",-0.690488270011556,19,981
"b4575",-0.687859435906121,20,981
"b4576",-0.68538068068599,21,981
"b4577",-0.682950588374388,22,981
"b4578",-0.680545323667581,23,981
"b4579",-0.678218817781294,24,981
"b4580",-0.675952246335886,25,981
"b4581",-0.673668258284379,26,981
"b4582",-0.671366643111753,27,981
"b4583",-0.669043656764858,28,981
"b4584",-0.666747558247145,29,981
"b4585",-0.664475877841718,30,981
"b4586",-0.662242070027597,31,981
"b4587",-0.660020381387211,32,981
"b4588",-0.657841097831134,33,981
"b4589",-0.655645510939354,34,981
"b4590",-0.653526153789423,35,981
"b4591",-0.651399405570894,36,981
"b4592",-0.649314584923621,37,981
"b4593",-0.64722355220133,38,981
"b4594",-0.645097409389532,39,981
"b4595",-0.642919564509225,40,981
"b4596",-0.640788198161632,41,981
"b4597",-0.638684082624896,42,981
"b4598",-0.636511694583598,43,981
"b4599",-0.634408381872419,44,981
"b4600",-0.632202119489883,45,981
"b4601",-0.629993688730193,46,981
"b4602",-0.627804451972006,47,981
"b4603",-0.62574696177507,48,981
"b4604",-0.623613295447815,49,981
"b4605",-0.621457259814172,50,981
"b4606",-0.81946976419759,2,981
"b4607",-0.799561246061733,3,981
"b4608",-0.78568851743146,4,981
"b4609",-0.774942877329626,5,981
"b4610",-0.766438455491118,6,981
"b4611",-0.75908480325215,7,981
"b4612",-0.752870682872863,8,981
"b4613",-0.747309148330712,9,981
"b4614",-0.742035834343585,10,981
"b4615",-0.73722133315505,11,981
"b4616",-0.732729675969778,12,981
"b4617",-0.728306910395626,13,981
"b4618",-0.724204405674288,14,981
"b4619",-0.720385206984067,15,981
"b4620",-0.716815278125874,16,981
"b4621",-0.7133977847468,17,981
"b4622",-0.710061874444227,18,981
"b4623",-0.706855083420382,19,981
"b4624",-0.703698767538316,20,981
"b4625",-0.700848563124662,21,981
"b4626",-0.698058265293317,22,981
"b4627",-0.695433457259066,23,981
